source_row,url,headline,clean_headline,label,fold,score_nbc,predicted_label,correct,error_direction,margin_from_threshold,confidence_margin,headline_length,word_count,has_quote,has_question,has_digit,topic_politics,topic_crime,topic_world,topic_health,topic_business,topic_culture,topic
2532,https://www.nbcnews.com/politics/2024-election/kamala-harris-michelle-obama-hit-campaign-trail-rcna175173,"Despite her call to 'do something' for Harris, Michelle Obama has yet to hit the campaign trail","despite her call to 'do something' for harris, michelle obama has yet to hit the campaign trail",NBC,3,-0.09797125474866353,FoxNews,False,NBC->FoxNews,-0.05459228970905783,0.05459228970905783,95,17,True,False,False,True,False,False,False,False,False,politics
574,https://www.foxnews.com/opinion/witness-dignity-what-i-experienced-barbara-bushs-bedside-in-her-final-days,'Witness to Dignity': What I experienced at Barbara Bush's bedside in her final days,'witness to dignity': what i experienced at barbara bush's bedside in her final days,FoxNews,2,0.008865654985689808,NBC,False,FoxNews->NBC,0.05224462002529551,0.05224462002529551,84,15,True,False,False,False,False,False,False,False,False,other
2827,https://www.nbcnews.com/politics/white-house/kamala-harris-gaza-speech-watered-down-cease-fire-rcna141750,Administration officials watered down Kamala Harris' Gaza speech before delivery,administration officials watered down kamala harris' gaza speech before delivery,NBC,2,-0.09378895855827651,FoxNews,False,NBC->FoxNews,-0.050409993518670815,0.050409993518670815,80,10,True,False,False,False,False,True,False,False,False,world
1776,https://www.foxnews.com/world/putin-accuses-ukraine-terrorism-crimea-bridge-explosion,Putin accuses Ukraine of 'terrorism' in Crimea bridge explosion,putin accuses ukraine of 'terrorism' in crimea bridge explosion,FoxNews,4,0.006799410090434943,NBC,False,FoxNews->NBC,0.05017837513004064,0.05017837513004064,63,9,True,False,False,False,False,True,False,False,False,world
2169,https://www.nbcnews.com/politics/2024-election/scott-presler-conspiracy-theories-lara-trump-rnc-job-rcna144144,"Scott Presler, a conservative activist who has spread conspiracy theories, won't be getting an RNC job","scott presler, a conservative activist who has spread conspiracy theories, won't be getting an rnc job",NBC,4,-0.09206315965078615,FoxNews,False,NBC->FoxNews,-0.048684194611180454,0.048684194611180454,102,17,True,False,False,False,False,False,False,False,False,other
2476,https://www.nbcnews.com/pop-culture/taylor-swift-fans-kamala-harris-fundraiser-zoom-carole-king-rcna168607,"'Swifties for Kamala' joins forces with Carole King and Elizabeth Warren to raise $142,000","'swifties for kamala' joins forces with carole king and elizabeth warren to raise $142,000",NBC,3,-0.09122446646785565,FoxNews,False,NBC->FoxNews,-0.04784550142824995,0.04784550142824995,90,15,True,False,True,False,False,False,False,False,False,other
2624,https://www.nbcnews.com/news/nbcblk/simple-reason-kamala-harris-shade-room-rcna175931,The simple reason Kamala Harris is on The Shade Room,the simple reason kamala harris is on the shade room,NBC,1,-0.09064238061022611,FoxNews,False,NBC->FoxNews,-0.047263415570620415,0.047263415570620415,52,10,False,False,False,False,False,False,False,False,False,other
3485,https://www.nbcnews.com/politics/2024-election/misleading-gop-videos-biden-viral-fact-checks-rcna133316,Misleading GOP videos of Biden are going viral. The fact checks have trouble keeping up.,misleading gop videos of biden are going viral. the fact checks have trouble keeping up.,NBC,4,-0.09024183950275222,FoxNews,False,NBC->FoxNews,-0.04686287446314652,0.04686287446314652,88,15,False,False,False,True,False,False,False,False,False,politics
211,https://www.foxnews.com/travel/abandoned-luxury-hotel-florida-set-reopen-17-years,Abandoned luxury hotel in Florida will reopen after 17 years,abandoned luxury hotel in florida will reopen after 17 years,FoxNews,1,0.0031379508656115274,NBC,False,FoxNews->NBC,0.046516915905217227,0.046516915905217227,60,10,False,False,True,False,False,False,False,False,False,other
102,https://www.foxnews.com/lifestyle/texas-woman-accidentally-swallows-partial-dentures-how-medical-team-saved,"Texas woman accidentally swallows partial dentures, here's how a medical team saved the day","texas woman accidentally swallows partial dentures, here's how a medical team saved the day",FoxNews,2,0.0030917945883721654,NBC,False,FoxNews->NBC,0.046470759627977865,0.046470759627977865,91,15,True,False,False,False,False,False,True,False,False,health
2814,https://www.nbcnews.com/news/us-news/janet-jackson-tells-interviewer-heard-kamala-harris-not-black-echoing-rcna172121,"Janet Jackson tells interviewer she's heard Kamala Harris is not Black, echoing election disinformation","janet jackson tells interviewer she's heard kamala harris is not black, echoing election disinformation",NBC,3,-0.0885405138410349,FoxNews,False,NBC->FoxNews,-0.0451615488014292,0.0451615488014292,103,15,True,False,False,True,False,False,False,False,False,politics
2010,https://www.nbcnews.com/politics/2024-election/key-nebraska-republican-opposes-changing-state-awards-electoral-votes-rcna172276,"Key Nebraska Republican opposes changing how the state awards electoral votes, blocking Trump push","key nebraska republican opposes changing how the state awards electoral votes, blocking trump push",NBC,3,-0.08787444485852203,FoxNews,False,NBC->FoxNews,-0.04449547981891633,0.04449547981891633,98,14,False,False,False,True,False,False,False,False,False,politics
1825,https://www.foxnews.com/politics/fetterman-lauds-israel-leaving-iran-exposed-humiliated-after-strikes-hamas-hezbollah.print,"Fetterman lauds Israel for leaving Iran ‘exposed and humiliated’ after strikes on Hamas, Hezbollah","fetterman lauds israel for leaving iran 'exposed and humiliated' after strikes on hamas, hezbollah",FoxNews,4,0.0008794135045073759,NBC,False,FoxNews->NBC,0.044258378544113075,0.044258378544113075,98,14,False,False,False,False,False,True,False,False,False,world
805,https://www.foxnews.com/politics/cardinal-dolan-upset-harris-skipping-al-smith-dinner.print,Cardinal Dolan 'upset' that Harris skipping Al Smith Dinner,cardinal dolan 'upset' that harris skipping al smith dinner,FoxNews,3,0.00018099425301065786,NBC,False,FoxNews->NBC,0.04355995929261636,0.04355995929261636,59,9,True,False,False,False,False,False,False,False,False,other
2572,https://www.nbcnews.com/news/asian-america/he-shot-everyone-he-saw-atlanta-spa-workers-recount-horrors-n1262928,He shot at ‘everyone he saw’: Atlanta spa workers recount horrors of shooting,he shot at 'everyone he saw': atlanta spa workers recount horrors of shooting,NBC,5,-0.08603241727362931,FoxNews,False,NBC->FoxNews,-0.042653452234023614,0.042653452234023614,77,13,False,False,False,False,True,False,False,False,False,crime
1420,https://www.foxnews.com/politics/republicans-raise-alarm-biden-admin-prepares-plan-protect-wolves-nationwide.print,Republicans raise alarm as Biden admin prepares plan to protect wolves nationwide,republicans raise alarm as biden admin prepares plan to protect wolves nationwide,FoxNews,3,-0.0018173259739258096,NBC,False,FoxNews->NBC,0.04156163906567989,0.04156163906567989,81,12,False,False,False,True,False,False,False,False,False,politics
1748,https://www.foxnews.com/world/harris-says-israel-has-right-to-defend-itself-iran-russia-lebanon-condemn-idf-strike-hezbollah,"Harris says Israel has right to defend itself as Iran, Russia and Lebanon condemn IDF strike on Hezbollah","harris says israel has right to defend itself as iran, russia and lebanon condemn idf strike on hezbollah",FoxNews,3,-0.002013517575764734,NBC,False,FoxNews->NBC,0.041365447463840965,0.041365447463840965,105,18,False,False,False,False,False,True,False,False,False,world
140,https://www.foxnews.com/politics/white-house-communism-failed-ideology-historic-cuba-protests,White House calls communism a 'failed ideology' after historic Cuba protests,white house calls communism a 'failed ideology' after historic cuba protests,FoxNews,4,-0.0026584999239234186,NBC,False,FoxNews->NBC,0.04072046511568228,0.04072046511568228,76,11,True,False,False,True,False,False,False,False,False,politics
3268,https://www.nbcnews.com/politics/donald-trump/jack-smith-urges-trump-classified-docs-judge-set-clarence-thomas-opini-rcna161669,Jack Smith urges Trump classified docs judge to set aside Clarence Thomas opinion on special counsels,jack smith urges trump classified docs judge to set aside clarence thomas opinion on special counsels,NBC,2,-0.0829067211672867,FoxNews,False,NBC->FoxNews,-0.039527756127681,0.039527756127681,101,16,False,False,False,True,False,False,False,False,False,politics
375,https://www.foxnews.com/politics/laken-riley-act-sponsor-blasts-bill-clintons-claim-about-georgia-students-death.print,Laken Riley Act sponsor blasts Bill Clinton's claim about Georgia student's death,laken riley act sponsor blasts bill clinton's claim about georgia student's death,FoxNews,4,-0.004060612471341374,NBC,False,FoxNews->NBC,0.039318352568264325,0.039318352568264325,81,14,True,False,False,False,True,False,False,False,False,crime
2753,https://www.nbcnews.com/politics/elections/florida-senate-passes-gop-bill-would-create-police-force-election-n1290951,Florida Senate passes GOP bill that would create police force for election crimes,florida senate passes gop bill that would create police force for election crimes,NBC,2,-0.08248711837637135,FoxNews,False,NBC->FoxNews,-0.03910815333676565,0.03910815333676565,81,13,False,False,False,True,True,False,False,False,False,politics
1078,https://www.foxnews.com/politics/5-key-takeaways-from-kamala-harris-60-minutes-interview.print,5 key takeaways from Kamala Harris' '60 Minutes' interview,5 key takeaways from kamala harris' '60 minutes' interview,FoxNews,2,-0.004534500770536409,NBC,False,FoxNews->NBC,0.03884446426906929,0.03884446426906929,58,9,True,False,True,False,False,False,False,False,False,other
3730,https://www.nbcnews.com/politics/2024-election/jd-vance-says-allegations-mark-robinson-arent-necessarily-reality-rcna172122,Vance says allegations against Mark Robinson 'aren't necessarily reality',vance says allegations against mark robinson 'aren't necessarily reality',NBC,4,-0.08218246501807824,FoxNews,False,NBC->FoxNews,-0.038803499978472544,0.038803499978472544,73,10,True,False,False,False,False,False,False,False,False,other
2378,https://www.nbcnews.com/news/us-news/jussie-smollett-testifies-criminal-trial-rcna7710,'There was no hoax': Jussie Smollett denies attack was staged during testimony,'there was no hoax': jussie smollett denies attack was staged during testimony,NBC,1,-0.08209064290972257,FoxNews,False,NBC->FoxNews,-0.03871167787011687,0.03871167787011687,78,12,True,False,False,False,False,False,False,False,False,other
2771,https://www.nbcnews.com/nbc-out/out-news/matthew-shepards-mom-calls-anti-lgbtq-bills-vicious-attack-25-years-mu-rcna121240,Matthew Shepard’s mom calls anti LGBTQ bills a ‘vicious attack’ 25 years after his murder,matthew shepard's mom calls anti lgbtq bills a 'vicious attack' 25 years after his murder,NBC,5,-0.08179083826049416,FoxNews,False,NBC->FoxNews,-0.03841187322088846,0.03841187322088846,89,16,False,False,True,False,True,False,False,False,False,crime
2126,https://www.nbcnews.com/news/nbcblk/black-conservative-radio-host-field-house-slaves-arguing-black-rcna175945,A Black conservative radio host invoked 'field' and 'house' slaves in arguing why some Black men back Trump,a black conservative radio host invoked 'field' and 'house' slaves in arguing why some black men back trump,NBC,1,-0.0812418732427389,FoxNews,False,NBC->FoxNews,-0.037862908203133205,0.037862908203133205,107,18,True,False,False,True,False,False,False,False,False,politics
3008,https://www.nbcnews.com/news/asian-america/how-sex-addiction-has-historically-been-used-absolve-white-men-n1261623,How 'sex addiction' has historically been used to absolve white men,how 'sex addiction' has historically been used to absolve white men,NBC,1,-0.08101832152457544,FoxNews,False,NBC->FoxNews,-0.037639356484969744,0.037639356484969744,67,11,True,False,False,False,False,False,False,False,False,other
3088,https://www.nbcnews.com/news/us-news/ryan-routh-custody-trump-golf-club-incident-rcna171225,Man in custody after Trump golf club incident was once convicted of possessing a machine gun,man in custody after trump golf club incident was once convicted of possessing a machine gun,NBC,3,-0.08100169241896049,FoxNews,False,NBC->FoxNews,-0.03762272737935479,0.03762272737935479,92,16,False,False,False,True,False,False,False,False,False,politics
3095,https://www.nbcnews.com/politics/2024-election/skeptical-voters-wrestle-know-kamala-harris-seen-donald-trump-rcna168784,Skeptical voters wrestle with what they know about Harris versus what they've seen from Trump,skeptical voters wrestle with what they know about harris versus what they've seen from trump,NBC,5,-0.08078490867557009,FoxNews,False,NBC->FoxNews,-0.03740594363596439,0.03740594363596439,93,16,True,False,False,True,False,False,False,False,False,politics
3314,https://www.nbcnews.com/tech/social-media/smartphones-youth-mental-health-jonathan-haidt-book-debate-rcna145928,"A new book has amplified fierce debate around teens, mental health and smartphones","a new book has amplified fierce debate around teens, mental health and smartphones",NBC,1,-0.0807536984020063,FoxNews,False,NBC->FoxNews,-0.0373747333624006,0.0373747333624006,82,13,False,False,False,False,False,False,True,False,False,health
